47.0,0.35022575,-0.15591946,-0.83177125,0.93217444,0.32685485,-0.70487905,0.09669195,0.8181624,0.64315295,0.89679813,-0.2038246,-0.31176925,-0.10926157,-0.06891894,-0.47173354,-0.45133704
48.0,-0.15933497,0.21006617,-0.649958,0.30636606,0.45269278,-0.749916,0.13654481,0.56898123,0.72924876,0.48659545,-0.82903683,-0.596568,-0.38758674,0.62338483,-0.6378662,-0.47856504
49.0,0.30543366,0.36817995,-0.68494606,0.5531255,0.97734326,-0.54307854,0.4064115,1.0047957,0.19581686,1.0208138,-0.55350673,-0.08444725,-0.07578078,0.08469093,-0.9253131,-0.30175468
50.0,-0.14137422,0.24661621,-0.7145387,0.31235284,0.4466635,-0.749668,0.17494604,0.5546514,0.70629364,0.5102303,-0.828536,-0.62979054,-0.37728396,0.60888606,-0.62301266,-0.45940912
51.0,-0.004579752,-0.09367004,-0.68520796,0.9400732,0.24245244,-0.6615906,0.22142489,0.50041366,0.3266969,0.8259979,-0.14396293,-0.5505534,-0.55452085,0.71267325,-0.5320355,-0.25747633
52.0,1.0367811,0.16653514,-0.6055085,0.87691414,0.6973497,-0.6442896,0.51010835,0.868785,0.5140537,0.9832496,-0.021618783,0.30142638,-0.25469187,-0.33949393,-0.6527669,-0.27291775
53.0,-0.5991494,-0.28033602,-0.13993306,1.0188675,0.3116963,-0.5911192,0.45821336,0.3075475,0.06900688,0.8185502,-0.09735299,-0.51496893,-0.6278926,0.60163873,-0.5746012,-0.6315361
54.0,-0.26016858,0.027376277,-0.7789217,0.4197596,0.4149058,-0.7052691,0.54582775,0.40321743,0.7442399,0.5116588,-0.3724613,-0.6062532,-0.68959564,0.79027534,-0.48528528,-0.283355
55.0,-0.12207383,-0.3281355,0.11520947,-0.111066885,-0.22344555,-1.0440301,0.52745616,0.20416574,0.6084824,0.3365083,-1.0565767,-0.8413662,-0.22208847,1.0312392,-0.6523085,-0.07223984
56.0,0.807391,-0.25116232,0.58057106,0.19134378,0.52332115,-0.66446465,0.22699049,0.4707111,0.3009601,0.45788506,0.3406343,0.74004346,-0.5992008,0.60324085,-0.9619994,-0.051037665
57.0,0.8406215,0.41860425,0.59766805,-0.06808468,-0.6951058,0.96281093,0.57905084,-0.17964295,0.45660087,-0.6038849,-0.3306691,-0.77942747,-0.39184293,0.5364313,-0.011780038,-0.4707453
58.0,0.22864226,0.05704292,-0.66919667,0.71715105,0.5547902,-0.6704359,-0.15204413,0.74589133,0.6432396,0.96854997,-0.3790752,-0.17949748,-0.19262575,0.08555973,-0.7973572,-0.70868814
59.0,-0.17706147,0.20460206,-0.61686563,0.2994019,0.44561288,-0.7537941,0.13241345,0.58639306,0.75432456,0.498149,-0.83089083,-0.6152954,-0.3876736,0.6321554,-0.6408571,-0.4436158
60.0,-0.16359726,0.19937554,-0.63883215,0.305447,0.4283198,-0.7570642,0.13420008,0.57962483,0.7454875,0.49850893,-0.8392268,-0.6085634,-0.393278,0.6328373,-0.6403968,-0.45254278
61.0,-0.1224682,0.2029463,-0.68667215,0.32830745,0.3833387,-0.7664377,0.16059366,0.5156445,0.6595833,0.4816537,-0.80343634,-0.621275,-0.36460713,0.57541925,-0.62070835,-0.46825823
62.0,1.024134,-0.30358276,0.6297472,0.56108904,0.48159307,-0.70789546,0.20582709,0.776515,0.3559646,0.45976305,0.2121091,0.5733656,0.010272365,-0.18616123,-0.8426948,-0.02197486
63.0,0.43115368,0.13446216,-0.85453886,0.9420213,0.8112246,-0.44028342,1.0428367,0.89080673,0.43197876,0.9405803,0.28357348,0.012366368,-0.4785765,-0.21973018,-0.4431625,-0.11507941
64.0,0.32922044,-0.15096283,-0.8134322,1.0113289,0.32447436,-0.6984239,0.038365122,0.88801134,0.7393918,0.9385376,-0.2769589,-0.28751045,-0.17894967,-0.1670434,-0.43129814,-0.46517956
65.0,1.2711436,-0.46799916,0.71449995,0.66553354,0.8430677,-0.6514236,0.6689822,-0.25840494,0.18674743,-0.4046314,-1.1094946,-0.6809309,0.23999883,1.1116234,-0.91601175,-0.56333417
66.0,0.4145896,0.284104,-0.7989109,-0.2527127,-0.8516016,0.103040524,0.31480426,0.53549016,0.6631272,0.24680634,-0.5095337,-0.58179027,-0.9263672,0.3712935,0.32019094,-0.9620017
67.0,0.8954102,-0.37238756,0.49318704,0.5886898,0.51155907,-0.6550408,0.48329702,0.59437275,0.5048938,0.4627034,0.57175106,0.7901812,-0.34440586,0.07623587,-0.6168685,0.09350181
68.0,-0.66063577,-0.17635271,-0.27295366,0.563506,0.22004274,-0.6744407,0.6348685,0.044356763,0.59133923,0.58231574,-0.32013297,-0.55462897,-0.7750335,0.6503114,-0.49496573,-0.6851641
69.0,0.9107026,-0.1533821,-0.171475,0.79351294,0.56951785,-0.6243116,0.71438736,0.7260998,0.4564608,0.87210506,0.5783468,0.6975446,-0.601693,-0.022278573,-0.6603637,-0.024496876
70.0,0.2683895,-0.6657109,0.9609556,-0.05007941,-0.09397674,0.7784482,0.6803489,0.2583497,0.15293533,0.20300269,-1.232952,-0.96357596,-0.48313472,0.6303959,-0.78296965,-1.0853084
71.0,-0.13497719,0.2009354,-0.65487957,0.32769442,0.41830525,-0.7713415,0.12405492,0.5378303,0.7075077,0.48202443,-0.8243351,-0.5919329,-0.38692603,0.6145218,-0.6387525,-0.47734806
72.0,-0.19140121,-0.015464582,-0.6922698,0.4273508,0.3416103,-0.7434774,0.5037883,0.31112188,0.7815141,0.5425308,-0.38161513,-0.5910205,-0.68122005,0.8552123,-0.47125673,-0.22803468
73.0,-0.117522776,0.19398281,-0.6626836,0.327328,0.35672998,-0.81230986,0.14448184,0.51182073,0.6697991,0.48203716,-0.803009,-0.6327994,-0.35935158,0.58428454,-0.6429944,-0.46033457
74.0,0.9036921,-0.3585555,0.19312878,0.8120813,0.672984,-0.6354287,0.60861254,0.70552987,0.6759574,0.66844606,0.5109348,0.77340925,-0.57320213,0.03844512,-0.59993154,0.029834058
75.0,-0.22443952,0.02223718,-0.68712896,0.41631177,0.4123908,-0.6952319,0.5281524,0.34673166,0.73788404,0.51943815,-0.3809392,-0.5888297,-0.65624833,0.7976249,-0.483441,-0.22461621
76.0,-0.14647074,0.16762406,-0.53748167,0.2990114,0.40275463,-0.7714425,0.12513074,0.52111244,0.7441341,0.5046617,-0.83756864,-0.61273134,-0.3893029,0.63385534,-0.65733826,-0.41773087
77.0,-0.15550463,0.20202704,-0.64113873,0.30122983,0.44393256,-0.7458814,0.14183228,0.56305707,0.71878934,0.48338604,-0.82735515,-0.58830106,-0.3923416,0.61958927,-0.6320963,-0.4766095
78.0,0.50821036,-0.48063743,0.929379,0.7824609,0.4545892,-0.62950516,0.7318903,0.34241167,0.34939528,0.52353245,0.6857506,0.8255119,-0.5229547,-0.17657433,-0.6951887,-0.3436489
79.0,0.13435628,0.038108535,-0.7929983,1.0396967,0.7696711,-0.46461383,0.9898588,0.96921575,0.24969546,1.0543134,0.0032711541,-0.1969034,-0.3686068,0.007690178,-0.30416384,0.13616551
80.0,0.63534784,-0.09072868,0.5250004,0.12915145,0.47980607,-0.7061579,1.0040258,0.740234,0.802422,0.57537997,0.636634,0.5784591,0.043668434,-0.32709795,-0.5239208,0.18773593
81.0,-0.14618208,0.2043908,-0.65373373,0.3092674,0.3920619,-0.80326134,0.15944876,0.56826884,0.71921676,0.5022701,-0.85521704,-0.6368217,-0.38334444,0.61684674,-0.6632624,-0.44744682
82.0,-0.14097975,0.20050825,-0.62729406,0.30654517,0.38146052,-0.7926353,0.17502604,0.54643875,0.6899842,0.49659163,-0.8349817,-0.62061864,-0.38438183,0.60230213,-0.64311033,-0.4085662
83.0,0.92975837,-0.37085205,0.49761942,0.5942839,0.49123806,-0.6820419,0.501697,0.6125797,0.5015034,0.48802456,0.59382516,0.80976766,-0.35778445,0.071555555,-0.6428245,0.10665678
84.0,-0.101840764,0.15388834,-0.86065024,0.3251707,0.5884875,-0.68973136,0.6129988,0.5280209,1.0138718,0.84123677,-0.07009682,-0.037169155,-0.6741892,0.31693897,-0.64681274,-0.53080195
85.0,-0.08986532,0.15712059,-0.60018134,0.31399876,0.33215013,-0.7674215,0.12829824,0.4533489,0.66831255,0.48507735,-0.79235613,-0.59961534,-0.37265816,0.5923544,-0.6443508,-0.45434982
86.0,-0.14714845,0.18981361,-0.64650196,0.29933187,0.40526673,-0.7750035,0.13980082,0.5668973,0.7263556,0.49012995,-0.83844703,-0.61486495,-0.38528198,0.62165415,-0.65212816,-0.48084348
87.0,0.9533788,-0.40882093,0.53390425,0.6643272,0.5617076,-0.67509437,0.51693326,0.6462124,0.5608687,0.48798078,0.601212,0.85698867,-0.3670766,0.0664589,-0.62685335,0.12481431
88.0,1.010856,-0.2842494,0.6230638,0.61181617,0.5783201,-0.69842887,0.23178107,0.74936336,0.38064653,0.43741518,0.17666328,0.5872023,0.053761598,-0.24520302,-0.8199897,-0.051388275
89.0,0.96637774,-0.3645826,0.55493855,0.5976132,0.4630026,-0.69952905,0.5252014,0.65347713,0.47227478,0.5220972,0.5628707,0.8077608,-0.3700282,0.045636255,-0.6871284,0.15925705
90.0,-0.16900404,0.16068687,-0.60624915,0.3014139,0.359766,-0.77046037,0.13315538,0.58959734,0.7428189,0.5096523,-0.8555195,-0.6268896,-0.39549974,0.62626916,-0.6598049,-0.4382
91.0,-0.5930249,-0.31388852,-0.18814796,0.76951176,0.10755541,-0.7054635,0.8303044,0.27077886,0.61599886,0.572469,-0.055109628,-0.5659878,-0.7071797,0.31585166,-0.08959031,-0.37404624
92.0,0.48508912,-0.28106633,0.5518566,-0.10198902,0.6301333,-0.49626845,0.7010609,0.732942,0.98818064,0.5076829,0.88219786,0.3407227,0.23279564,0.314445,-0.6623805,-0.0407579
93.0,1.0516933,-0.08041384,-0.11274547,0.8019304,0.5962852,-0.6288077,0.3967736,0.8568758,0.38348028,0.85516256,0.13504444,0.4827241,-0.12518115,-0.30788222,-0.8169234,-0.22048265
94.0,0.8049318,0.47712302,-1.0262552,0.55452764,-0.67259955,0.076705664,-0.0697373,1.0581049,0.5660421,0.73622006,-0.39822787,-0.39468253,-0.6596604,-0.7865912,0.2577588,-0.99911326
95.0,0.47623092,-0.27534255,0.5700996,-0.13505062,0.61785156,-0.50332093,0.71850365,0.738504,0.98672706,0.5098916,0.85172796,0.34325647,0.21514426,0.31694904,-0.6645798,-0.02074142
96.0,0.9588415,-0.39174435,0.5310744,0.6245277,0.51961154,-0.6918776,0.5230862,0.6390434,0.5073562,0.49843085,0.60343313,0.8043224,-0.34749115,0.06545378,-0.65532416,0.11190985
97.0,-0.2229201,0.01461496,-0.66931206,0.4089094,0.40026337,-0.7145849,0.54282844,0.35055467,0.75388455,0.5245037,-0.38762903,-0.59490055,-0.66770566,0.8207726,-0.49461216,-0.20515805
98.0,-0.75207824,-0.17447676,-0.27566767,0.54420114,0.2902457,-0.65591824,0.69005936,0.1283384,0.5882035,0.5815782,-0.33168605,-0.5476067,-0.7755633,0.6543728,-0.5288358,-0.68748444
99.0,-0.15401545,0.21222293,-0.6638563,0.31350324,0.42676765,-0.7689759,0.14141096,0.574692,0.74149406,0.5032244,-0.8488244,-0.62023455,-0.39311633,0.6302348,-0.64491844,-0.4601775
100.0,0.744067,-0.82902306,0.7620028,0.5494357,0.45910951,-0.37211674,0.61969596,0.05166646,0.71739143,-0.16294205,-1.115528,-0.89347935,-0.13014504,1.1776793,-0.6806732,0.13356602
101.0,-0.13184898,0.20986174,-0.6820494,0.33664882,0.36623254,-0.7755564,0.19419996,0.51793635,0.6430384,0.48594326,-0.7965236,-0.6498603,-0.3529712,0.5501143,-0.6067924,-0.40791228
102.0,-0.14853922,0.17086715,-0.60335696,0.2994389,0.34146214,-0.77385235,0.16630027,0.5513485,0.68657005,0.49489167,-0.8234245,-0.62248015,-0.38398084,0.5921784,-0.64100903,-0.40548074
103.0,0.9007242,-0.33548597,0.20886824,0.77492255,0.648734,-0.6368963,0.59871894,0.734372,0.6366716,0.72648835,0.53344905,0.7662695,-0.5976996,0.06468961,-0.6216848,0.07234021
104.0,0.094577685,-0.15651157,0.8740787,0.70805746,0.58027273,0.13410273,0.9018617,-0.38199636,0.33331084,-0.37954924,-0.24314173,-0.78890103,-0.6670983,1.1195823,-0.70137686,-0.32272747
105.0,-0.13374506,0.20398468,-0.65834844,0.3237725,0.40689963,-0.7816636,0.12839602,0.5375827,0.7012068,0.48459327,-0.8161677,-0.6048764,-0.38125575,0.6086846,-0.6421948,-0.47229236
106.0,-0.21162827,-0.03209502,-0.60233897,0.41977018,0.35764658,-0.74371403,0.49084717,0.33411357,0.7943632,0.5273975,-0.3980785,-0.58829165,-0.67046833,0.8589505,-0.4740287,-0.18691094
107.0,0.17359631,0.3434818,-0.68698585,0.1508405,0.5877806,-0.775013,0.37155214,0.6748772,0.80524325,0.5942996,-0.65455616,-0.33700123,-0.28766248,0.28046703,-0.74714243,-0.4311073
108.0,0.4989187,0.05361047,0.96801436,0.748852,0.2759078,-0.62504715,0.7071805,0.34189,-0.09823709,0.38138437,0.7590434,0.3747635,-0.44655243,-0.20156917,-0.8747449,-0.27730992
109.0,0.054531988,-0.21808407,-0.6248083,0.64377123,0.1823766,-0.8267066,0.39031115,0.6322255,0.75157386,0.44997346,-0.653598,-0.6716441,-0.26078543,0.21899922,-0.18319868,-0.22796665
110.0,0.074960366,-0.93877095,0.9235134,0.7409366,0.24546519,-0.21793438,0.91328824,-0.025138121,0.124730214,0.22442664,-1.1503203,-0.8394058,-0.21805997,1.0059309,-0.63362175,-0.2831116
111.0,-0.13823715,0.19926181,-0.64874136,0.32242972,0.41540983,-0.76918054,0.12105653,0.54350173,0.71070933,0.48121142,-0.8210105,-0.5952911,-0.3873703,0.6129017,-0.64367723,-0.47804007
112.0,-0.12391098,0.17319122,-0.6388877,0.3403358,0.34040204,-0.78651285,0.13095622,0.4952745,0.6478856,0.4738965,-0.7880069,-0.6217347,-0.35400948,0.5631992,-0.6272249,-0.4502627
113.0,-0.13622782,0.21614671,-0.6682307,0.3243393,0.41652417,-0.77424544,0.14311732,0.53856444,0.69631284,0.48728943,-0.8342235,-0.61592114,-0.37899688,0.59656996,-0.64775395,-0.47684813
114.0,0.6049815,0.20184797,-0.75795656,0.69403946,0.47129166,-0.72871876,0.10409134,0.5479425,0.9214595,0.9796392,0.4870669,0.019137844,-0.86154526,0.29930064,-0.8355776,-0.6768164
115.0,0.75167346,-0.3911257,0.6763839,0.7121467,0.6611648,-0.5455532,0.92109317,-0.34709263,1.0007895,-0.3982325,-1.1543531,-0.6993974,0.6056871,-0.089032516,-0.5605567,-0.1664878
116.0,-0.016341854,0.45037606,-0.792752,-0.011244641,-1.3291465,-0.56024116,-0.26326817,0.46607733,0.59087723,0.396417,0.3499787,-0.24415384,-0.68631226,0.34479403,0.31691462,-0.6780545
117.0,0.95549244,-0.4116973,0.59261453,0.73592246,0.67691004,-0.57792556,0.54060674,0.6703628,0.57268286,0.4443589,0.5307568,0.8193431,-0.3344125,0.010988223,-0.6191694,0.12817557
118.0,0.9563682,-0.41845456,0.5333555,0.66352063,0.53544503,-0.6865209,0.51127344,0.65951586,0.55478615,0.49317935,0.59514886,0.87196666,-0.3808926,0.07002998,-0.63704115,0.12648514
119.0,-0.22484186,-0.013072496,-0.6795598,0.4190984,0.4223441,-0.69711334,0.50068635,0.33663532,0.7820333,0.52071595,-0.37843922,-0.57618123,-0.665132,0.8555214,-0.45312923,-0.24218883
120.0,0.5090926,-0.5016711,0.9174933,0.7695129,0.4286672,-0.63309085,0.70311004,0.33776084,0.34978604,0.4951172,0.6929771,0.83769625,-0.5731446,-0.110634774,-0.6788207,-0.32586157
121.0,-0.77237153,0.3916185,-0.12310183,0.4624383,0.12269114,-0.7016477,0.59916997,0.2287975,0.29001838,0.47472695,-0.17874339,-0.8212639,-0.78907806,0.5147774,-0.7363635,-0.5621841
122.0,-0.7130848,-0.15344788,-0.24389207,0.49551973,0.25489986,-0.6192645,0.647771,0.14842285,0.59187615,0.5182577,-0.30862904,-0.4980966,-0.7703098,0.6088964,-0.48321956,-0.6154919
123.0,0.0159722,0.017768722,-0.86342,0.8236247,0.55323267,-0.5726761,0.26701203,0.6668613,0.58897763,1.0589932,0.07294367,-0.10195805,-0.559086,0.35430312,-0.74307483,-0.5517222
124.0,-0.14583278,0.21448606,-0.6809224,0.31295162,0.41126502,-0.7737432,0.14985354,0.57083243,0.7312733,0.51198876,-0.85394895,-0.628359,-0.39075962,0.6287714,-0.651922,-0.46241075
125.0,0.3540777,-0.39953566,0.39259696,0.3138615,0.3498107,-0.6948907,0.83102375,0.31639573,-0.030520126,0.5021706,-0.9130867,-0.70565003,-0.64260775,1.3389875,-0.6346365,0.19299014
126.0,-0.17141005,0.18847346,-0.59490967,0.29807258,0.4120133,-0.7542403,0.14898795,0.56954014,0.72074515,0.49818873,-0.824647,-0.6089163,-0.3876966,0.61607426,-0.63753265,-0.41712046
127.0,-0.77707535,0.4164693,-0.17851911,0.45297265,0.16844214,-0.657116,0.6781091,0.22127573,0.27420893,0.5020702,-0.17342608,-0.81297815,-0.7837481,0.5387922,-0.75219077,-0.603916
128.0,0.20793363,0.39558455,-0.7447703,0.18638073,0.66299826,-0.74257636,0.35723794,0.62550557,0.7903378,0.57030827,-0.6355914,-0.3187241,-0.2901762,0.3046865,-0.7220546,-0.4736652
129.0,0.14131983,-0.24521321,0.95075864,0.40540332,0.124937885,-0.31186435,0.33491367,0.59349585,-0.16285992,0.45178637,0.9504515,0.27820936,-0.31133994,0.39125007,-0.9926624,-0.7648892
130.0,0.46266922,0.21480842,-0.79582965,0.91157126,0.9276558,-0.54829067,0.59144413,1.0110327,0.2983463,0.9134907,-0.42196885,-0.2326039,0.025136042,-0.18647896,-0.49795258,-0.074108675
